,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
3029,7509 W Encanto Blvd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, None, None, None, None, True, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, None, None, False, casual, None, False, True, 1, False, False, True, None, None, no)",RnxOmwWVsJC87ztJPrHsig,"Fast Food, Restaurants, Chinese",Phoenix,"(10:30-23:0, 10:30-22:0, 10:30-23:0, 10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0)",0,33.471981,-112.22132,Red Wok Express,,85035,33,3.5,AZ
3030,2201 N 7th St,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, False, True, {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, True, None, None, False, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, quiet, None, True, casual, None, False, True, 2, True, True, True, None, True, free)",47JJtwt6vhyYa5Z-mAFv7A,"Nightlife, Bars, American (New), Restaurants, Wine Bars",Phoenix,"(11:0-23:0, 11:0-21:0, 12:0-23:0, None, 11:0-21:0, 11:0-21:0, 11:0-21:0)",0,33.4713,-112.064761,Urban Vine,,85006,76,4.0,AZ
3031,7625 W Lower Buckeye Rd,"(None, None, None, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, False, None, True, None, None, True, None, None, None, None, False, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, None, None, False, casual, None, False, True, 1, False, None, True, None, None, None)",wqfoHSoMYvANu9_Vz7GJzg,"Restaurants, Sandwiches, Fast Food",Phoenix,,1,33.4208324,-112.2245607,Subway,,85043,4,2.5,AZ
3032,"120 E Taylor St, Fl 1","(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, None, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, False, None, None, None, None, None, None, None, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, True, casual, None, False, True, 1, False, False, True, None, None, None)",AzXrAHkynCzlZVKF7-1uXw,"Restaurants, Buffets",Phoenix,"(7:0-19:0, 7:0-21:0, 10:0-19:0, 10:0-21:0, 7:0-21:0, 7:0-21:0, 7:0-21:0)",1,33.4535069,-112.0722782,Taylor Place Cafeteria,,85004,3,2.5,AZ
3033,1855 W Deer Valley Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, False, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 1, False, True, True, None, True, no)",ylC-mQfL-eAiuLmAGZrqKw,"Greek, Restaurants",Phoenix,,0,33.6831806,-112.0986832,Greek Patio,,85027,31,3.0,AZ
3034,1834 W Indian School Rd,"(None, None, beer_and_wine, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, False, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, False, casual, None, False, False, 2, False, True, True, None, None, no)",MtxfrJwF-OTvJGyWV1PfzQ,"Restaurants, Mexican",Phoenix,"(9:0-21:0, 9:0-21:0, 9:0-21:0, 9:0-21:0, 9:0-21:0, 9:0-21:0, 9:0-21:0)",1,33.4952236,-112.0992619,Mariscos Chihuahua,,85015,29,4.0,AZ
3035,2427 W Thomas Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, False, None, None, None, None, True, None, False, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, False, casual, None, False, True, 1, False, False, True, None, None, free)",I5Xxk3yWjCJdJb74iWFZzg,"Burgers, Coffee & Tea, Food, Fast Food, Restaurants",Phoenix,"(5:0-1:0, 5:0-0:0, 5:0-1:0, 5:0-0:0, 5:0-0:0, 5:0-0:0, 5:0-0:0)",1,33.4800878777,-112.110866465,McDonald's,,85015,17,1.0,AZ
3036,800 E Camelback Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, True, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, True, casual, None, False, True, 1, False, False, True, None, True, free)",GqWBT6OcQ9FXTyQ3eegpZg,"Restaurants, Sandwiches, Food, Beer, Wine & Spirits, Vegetarian, Vegan",Phoenix,,0,33.5095,-112.063826,That's a Wrap,,85014,100,4.0,AZ
3037,6202 S 16th St,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, quiet, None, False, casual, None, False, True, 1, False, False, True, None, None, no)",YgvqmFE2HhnG6r7ewYN7zA,"Restaurants, Fish & Chips",Phoenix,,1,33.3918466641,-112.049581543,Mandys Fish & Chips,,85042,15,3.0,AZ
3038,"2501 E Camelback Rd, Ste 40","(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, True, None, True, {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, True, False, None, None, None, None, False, False, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, True, True, {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, average, None, False, casual, None, False, True, 2, True, True, True, no, True, free)",xdD3EXvF_p9WUiwwKpol_w,"American (New), Bars, Restaurants, American (Traditional), Nightlife, Southern",Phoenix,"(11:0-22:0, 11:0-21:0, 14:0-22:0, None, 11:0-21:0, 11:0-21:0, 11:0-21:0)",1,33.5085550461,-112.027137899,Ten Handcrafted American Fare & Spirits,,85016,503,4.5,AZ
3039,722 W Hatcher Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}, None, None, False, None, quiet, None, True, casual, None, False, True, 1, False, True, True, None, True, None)",ze6VwIX5s3ut4n90xCKY2Q,"Restaurants, Mexican",Phoenix,"(9:0-19:0, 9:0-19:0, 9:0-19:0, None, 9:0-19:0, 9:0-19:0, 9:0-19:0)",0,33.5716933,-112.083509,El Gran Taco,,85021,9,4.0,AZ
3040,"1334 E Chandler Ave, Ste 11","(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, very_loud, None, True, casual, None, False, True, 2, True, True, True, None, True, free)",AheA5X4tjY9Amih0yQ8wIw,"Italian, Restaurants",Phoenix,,0,33.3067372,-112.0537905,Le Ragazze,,85048,23,4.0,AZ
3041,12002 N 32nd St,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, False, None, None, None, None, True, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, None, None, False, None, average, None, False, casual, None, False, True, 1, False, False, True, None, None, None)",qLnFX5tyX6PUT9uW8z9t0g,"Restaurants, Fast Food, Burgers",Phoenix,,1,33.5950924,-112.0137067,Burger King,,85028,9,2.0,AZ
3042,5632 N 7th St,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}, None, None, {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}, True, None, True, {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}, True, False, False, None, None, None, None, False, False, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, None, True, True, {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, loud, None, True, casual, None, False, True, 2, True, True, True, no, True, no)",8-_jXGGDFPFAPB4r1x-81w,"Bars, Restaurants, Food Court, Beer, Wine & Spirits, American (New), Event Planning & Services, Food, Venues & Event Spaces, Nightlife",Phoenix,"(11:0-1:0, 11:0-23:0, 10:0-1:0, 10:0-22:0, 11:0-23:0, 11:0-23:0, 11:0-23:0)",1,33.519553,-112.0651591,The Yard,,85014,547,3.5,AZ
3043,2446 W Hadley St,"(None, None, None, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, False, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, None, None, False, casual, None, True, True, 1, False, None, True, None, None, no)",ZfYFo-CZoZAB4sGNOyhoIQ,"Restaurants, Latin American, Mexican, Salvadoran",Phoenix,"(6:0-17:0, 6:0-17:0, 7:0-17:0, None, 6:0-17:0, 6:0-17:0, 6:0-17:0)",1,33.439715,-112.112847,Mary's Restaurant,,85009,10,4.0,AZ
3044,"The Arizona Ctr, 455 N 3rd St","(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, None, False, None, None, None, True, None, None, False, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 2, True, True, True, None, True, free)",zOvZaiuzxUBzQE0Uecg-aw,"Pizza, American (New), Restaurants",Phoenix,"(11:0-22:0, 11:0-21:0, 11:0-22:0, 11:0-21:0, 11:0-21:0, 11:0-21:0, 11:0-21:0)",0,33.4432726,-112.0698979,Brick,,85004,158,3.0,AZ
3045,503 W Thomas Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, True, None, None, {'dairy-free': False, 'gluten-free': True, 'vegan': True, 'kosher': False, 'halal': False, 'soy-free': False, 'vegetarian': False}, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, False, casual, None, False, True, 1, False, False, True, None, None, free)",5XejqzaFmtkZMstJS5Iy-w,"Vegan, American (New), Salad, Restaurants, Food, Sandwiches, Wraps",Phoenix,"(10:0-15:0, 10:0-15:0, 10:0-15:0, 10:0-15:0, 10:0-15:0, 10:0-15:0, 10:0-15:0)",0,33.4803014,-112.0805864,D'Lish Cafe,,85013,38,4.0,AZ
3046,455 N 3rd St,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, False, True, casual, None, False, True, 2, True, True, True, None, True, free)",Jy40ercZIQaNcz2qV3qgow,"Restaurants, Mexican",Phoenix,"(11:0-23:0, 11:0-22:0, 11:0-23:0, 11:0-21:0, 11:0-22:0, 11:0-22:0, 11:0-22:0)",1,33.4521542,-112.0686202,Mi Amigo's Mexican Grill,,85004,184,3.0,AZ
3047,3347 N 7th Ave,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, False, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, False, casual, None, None, True, 1, True, True, True, None, True, free)",xZhNZb01n9b4e2X7bZdoVQ,"Restaurants, Mexican",Phoenix,"(10:0-22:0, 10:0-22:0, 10:0-22:0, 10:0-22:0, 10:0-22:0, 10:0-22:0, 10:0-22:0)",1,33.4874748,-112.0830342,Mi Patio,,85013,565,4.0,AZ
3048,7330 N Dreamy Draw Dr,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, False, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, True, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 2, True, True, True, None, True, free)",JfHXzulF6yIKgA22YYPedw,"Restaurants, Nightlife, Venues & Event Spaces, Event Planning & Services, Mexican, Caterers",Phoenix,"(11:0-23:0, 11:0-22:0, 10:0-23:0, 10:0-22:0, 11:0-22:0, 11:0-22:0, 11:0-22:0)",1,33.5453442508,-112.043043594,Aunt Chiladas Squaw Peak,,85020,554,3.5,AZ
3049,"20910 N Tatum Blvd, Ste 140","(None, None, beer_and_wine, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 2, False, True, True, None, False, free)",m1Y47fK3vWCJXV3TdCn_Xw,"Mediterranean, Restaurants, American (New), Vegetarian",Phoenix,"(10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0)",1,33.6749041549,-111.980081281,Pita Jungle,,85050,429,3.5,AZ
